"합계","강북구",합계,소계,1017,6,1302
"합계","강북구",합계,00시-02시,39,-,59
"합계","강북구",합계,02시-04시,23,-,31
"합계","강북구",합계,04시-06시,20,-,30
"합계","강북구",합계,06시-08시,47,3,53
"합계","강북구",합계,08시-10시,90,-,111
"합계","강북구",합계,10시-12시,76,1,97
"합계","강북구",합계,12시-14시,127,-,166
"합계","강북구",합계,14시-16시,118,-,145
"합계","강북구",합계,16시-18시,133,1,160
"합계","강북구",합계,18시-20시,122,-,145
"합계","강북구",합계,20시-22시,137,1,181
"합계","강북구",합계,22시-24시,85,-,124
"합계","도봉구",합계,소계,591,3,768
"합계","도봉구",합계,00시-02시,23,-,35
"합계","도봉구",합계,02시-04시,6,-,6
"합계","도봉구",합계,04시-06시,11,-,13
"합계","도봉구",합계,06시-08시,18,-,22
"합계","도봉구",합계,08시-10시,53,-,71
"합계","도봉구",합계,10시-12시,57,-,70
"합계","도봉구",합계,12시-14시,63,1,76
"합계","도봉구",합계,14시-16시,79,-,104
"합계","도봉구",합계,16시-18시,92,-,113
"합계","도봉구",합계,18시-20시,75,1,94
"합계","도봉구",합계,20시-22시,63,-,86
"합계","도봉구",합계,22시-24시,51,1,78
"합계","노원구",합계,소계,1413,8,1940
"합계","노원구",합계,00시-02시,34,2,46
"합계","노원구",합계,02시-04시,20,-,25
"합계","노원구",합계,04시-06시,33,-,43
"합계","노원구",합계,06시-08시,63,2,77
"합계","노원구",합계,08시-10시,139,1,187
"합계","노원구",합계,10시-12시,153,-,200
"합계","노원구",합계,12시-14시,155,-,213
"합계","노원구",합계,14시-16시,167,-,239
"합계","노원구",합계,16시-18시,191,-,261
"합계","노원구",합계,18시-20시,186,-,263
"합계","노원구",합계,20시-22시,159,2,211
"합계","노원구",합계,22시-24시,113,1,175
"합계","은평구",합계,소계,867,11,1218
"합계","은평구",합계,00시-02시,25,-,32
"합계","은평구",합계,02시-04시,18,1,23
"합계","은평구",합계,04시-06시,23,-,33
"합계","은평구",합계,06시-08시,51,2,74
"합계","은평구",합계,08시-10시,84,2,121
"합계","은평구",합계,10시-12시,70,2,93
"합계","은평구",합계,12시-14시,103,1,138
"합계","은평구",합계,14시-16시,99,2,142
"합계","은평구",합계,16시-18시,110,-,139
"합계","은평구",합계,18시-20시,121,-,200
"합계","은평구",합계,20시-22시,95,-,126
"합계","은평구",합계,22시-24시,68,1,97
"합계","서대문구",합계,소계,930,9,1206
"합계","서대문구",합계,00시-02시,28,1,39
"합계","서대문구",합계,02시-04시,19,2,26
"합계","서대문구",합계,04시-06시,16,-,21
"합계","서대문구",합계,06시-08시,47,2,52
"합계","서대문구",합계,08시-10시,73,1,93
"합계","서대문구",합계,10시-12시,84,1,101
"합계","서대문구",합계,12시-14시,109,-,138
"합계","서대문구",합계,14시-16시,108,-,144
"합계","서대문구",합계,16시-18시,124,-,157
"합계","서대문구",합계,18시-20시,145,-,192
"합계","서대문구",합계,20시-22시,100,1,136
"합계","서대문구",합계,22시-24시,77,1,107
"합계","마포구",합계,소계,1102,14,1573
"합계","마포구",합계,00시-02시,44,1,59
"합계","마포구",합계,02시-04시,20,-,31
"합계","마포구",합계,04시-06시,21,3,31
"합계","마포구",합계,06시-08시,44,-,55
"합계","마포구",합계,08시-10시,100,2,134
"합계","마포구",합계,10시-12시,108,1,158
"합계","마포구",합계,12시-14시,108,3,152
"합계","마포구",합계,14시-16시,122,1,177
"합계","마포구",합계,16시-18시,115,2,159
"합계","마포구",합계,18시-20시,135,-,189
"합계","마포구",합계,20시-22시,150,-,228
"합계","마포구",합계,22시-24시,135,1,200
"합계","양천구",합계,소계,1305,14,1692
"합계","양천구",합계,00시-02시,38,1,53
"합계","양천구",합계,02시-04시,8,1,7
"합계","양천구",합계,04시-06시,18,1,21
"합계","양천구",합계,06시-08시,78,2,94
"합계","양천구",합계,08시-10시,125,-,150
"합계","양천구",합계,10시-12시,114,1,161
"합계","양천구",합계,12시-14시,136,1,163
"합계","양천구",합계,14시-16시,177,3,229
"합계","양천구",합계,16시-18시,169,2,222
"합계","양천구",합계,18시-20시,204,1,255
"합계","양천구",합계,20시-22시,138,1,190
"합계","양천구",합계,22시-24시,100,-,147
"합계","강서구",합계,소계,1501,13,2042
"합계","강서구",합계,00시-02시,47,1,60
"합계","강서구",합계,02시-04시,27,-,39
"합계","강서구",합계,04시-06시,24,2,35
"합계","강서구",합계,06시-08시,67,-,95
"합계","강서구",합계,08시-10시,116,1,178
"합계","강서구",합계,10시-12시,143,3,181
"합계","강서구",합계,12시-14시,154,1,196
"합계","강서구",합계,14시-16시,163,2,223
"합계","강서구",합계,16시-18시,207,-,266
"합계","강서구",합계,18시-20시,227,2,319
"합계","강서구",합계,20시-22시,194,1,253
"합계","강서구",합계,22시-24시,132,-,197
"합계","구로구",합계,소계,1350,9,1729
"합계","구로구",합계,00시-02시,29,1,47
"합계","구로구",합계,02시-04시,22,1,28
"합계","구로구",합계,04시-06시,43,2,63
"합계","구로구",합계,06시-08시,54,-,68
"합계","구로구",합계,08시-10시,127,-,148
"합계","구로구",합계,10시-12시,129,2,160
"합계","구로구",합계,12시-14시,147,-,183
"합계","구로구",합계,14시-16시,138,-,182
"합계","구로구",합계,16시-18시,177,-,232
"합계","구로구",합계,18시-20시,226,-,285
"합계","구로구",합계,20시-22시,166,3,204
"합계","구로구",합계,22시-24시,92,-,129
"합계","금천구",합계,소계,827,16,1167
"합계","금천구",합계,00시-02시,30,1,46
"합계","금천구",합계,02시-04시,14,-,19
"합계","금천구",합계,04시-06시,25,1,31
"합계","금천구",합계,06시-08시,39,-,49
"합계","금천구",합계,08시-10시,63,1,81
"합계","금천구",합계,10시-12시,85,3,135
"합계","금천구",합계,12시-14시,95,3,125
"합계","금천구",합계,14시-16시,87,1,137
"합계","금천구",합계,16시-18시,81,1,126
"합계","금천구",합계,18시-20시,140,4,183
"합계","금천구",합계,20시-22시,97,-,131
"합계","금천구",합계,22시-24시,71,1,104
"합계","영등포구",합계,소계,2178,15,2967
"합계","영등포구",합계,00시-02시,74,-,111
"합계","영등포구",합계,02시-04시,28,1,41
"합계","영등포구",합계,04시-06시,52,2,70
"합계","영등포구",합계,06시-08시,101,1,118
"합계","영등포구",합계,08시-10시,165,-,211
"합계","영등포구",합계,10시-12시,216,2,283
"합계","영등포구",합계,12시-14시,294,-,416
"합계","영등포구",합계,14시-16시,264,4,350
"합계","영등포구",합계,16시-18시,273,1,358
"합계","영등포구",합계,18시-20시,301,1,408
"합계","영등포구",합계,20시-22시,239,1,361
"합계","영등포구",합계,22시-24시,171,2,240
"합계","동작구",합계,소계,1148,11,1520
"합계","동작구",합계,00시-02시,26,1,36
"합계","동작구",합계,02시-04시,16,-,23
"합계","동작구",합계,04시-06시,30,1,49
"합계","동작구",합계,06시-08시,44,1,60
"합계","동작구",합계,08시-10시,111,-,158
"합계","동작구",합계,10시-12시,108,2,129
"합계","동작구",합계,12시-14시,133,3,168
"합계","동작구",합계,14시-16시,132,-,173
"합계","동작구",합계,16시-18시,148,-,187
"합계","동작구",합계,18시-20시,180,-,220
"합계","동작구",합계,20시-22시,120,1,177
"합계","동작구",합계,22시-24시,100,2,140
"합계","관악구",합계,소계,1419,8,1829
"합계","관악구",합계,00시-02시,52,-,78
"합계","관악구",합계,02시-04시,24,-,29
"합계","관악구",합계,04시-06시,28,1,34
"합계","관악구",합계,06시-08시,56,2,70
"합계","관악구",합계,08시-10시,97,3,131
"합계","관악구",합계,10시-12시,136,-,164
"합계","관악구",합계,12시-14시,169,-,213
