"합계","영등포구",계,맑음,1939,14,2657
"합계","영등포구",계,흐림,40,1,49
"합계","영등포구",계,비,103,-,132
"합계","영등포구",계,안개,1,-,1
"합계","영등포구",계,눈,2,-,2
"합계","영등포구",계,기타/불명,93,-,126
"합계","동작구",계,소계,1148,11,1520
"합계","동작구",계,맑음,988,8,1315
"합계","동작구",계,흐림,54,2,75
"합계","동작구",계,비,80,-,100
"합계","동작구",계,안개,-,-,-
"합계","동작구",계,눈,10,-,12
"합계","동작구",계,기타/불명,16,1,18
"합계","관악구",계,소계,1419,8,1829
"합계","관악구",계,맑음,1175,5,1503
"합계","관악구",계,흐림,92,1,121
"합계","관악구",계,비,94,2,125
"합계","관악구",계,안개,-,-,-
"합계","관악구",계,눈,16,-,19
"합계","관악구",계,기타/불명,42,-,61
"합계","서초구",계,소계,2118,8,2932
"합계","서초구",계,맑음,1858,6,2563
"합계","서초구",계,흐림,83,-,121
"합계","서초구",계,비,148,1,211
"합계","서초구",계,안개,-,-,-
"합계","서초구",계,눈,12,1,17
"합계","서초구",계,기타/불명,17,-,20
"합계","강남구",계,소계,3820,10,5175
"합계","강남구",계,맑음,3308,8,4458
"합계","강남구",계,흐림,109,1,146
"합계","강남구",계,비,216,1,302
"합계","강남구",계,안개,-,-,-
"합계","강남구",계,눈,38,-,54
"합계","강남구",계,기타/불명,149,-,215
"합계","송파구",계,소계,2607,14,3509
"합계","송파구",계,맑음,2292,14,3085
"합계","송파구",계,흐림,78,-,103
"합계","송파구",계,비,147,-,209
"합계","송파구",계,안개,-,-,-
"합계","송파구",계,눈,13,-,20
"합계","송파구",계,기타/불명,77,-,92
"합계","강동구",계,소계,1047,9,1413
"합계","강동구",계,맑음,949,5,1271
"합계","강동구",계,흐림,27,2,50
"합계","강동구",계,비,55,2,68
"합계","강동구",계,안개,-,-,-
"합계","강동구",계,눈,14,-,22
"합계","강동구",계,기타/불명,2,-
